y_pred,y_std,y_test,X_test,R^2,RMSE
27.32112549963658,3.6463327494631423,1.131552175071445,"[0.1467484788134996, 0.7962767889107342, 0.2499276416151749, 0.8441373968871405, 0.8222594190367284, 0.3856442096148129, 0.7679686221358403, 0.5790104476786825, 0.1207014849558478, 0.6272113861865233, 0.4202572796757826, 0.2658328828980822, 0.3195921329849483, 0.6466131941942254, 0.0690444634641034, 0.3691031357478392, 0.5608155368895228, 0.412836403046648, 0.9832124069385874, 0.5733073049302313, 0.958070030027784, 0.5708181898338295, 0.3876011835972299, 0.7460279865730204, 0.960409110527088, 0.2622296302586984, 0.4782121029434451, 0.9263614131921558, 0.4342560434789813, 0.6571930836768309, 0.7222998665884844, 0.642971971240259]",-18712.074606175396,26.445111391649775
27.303616292766684,3.6463429764319963,1.1524519599012724,"[0.0102502390792691, 0.7247275783033076, 0.5935463157200316, 0.4555609924391928, 0.6777861926740489, 0.0006527139648409, 0.9442305251013118, 0.964525873939452, 0.4420860728799246, 0.1968602006775442, 0.6968610934395528, 0.0846234033579556, 0.0442333766324293, 0.8220281584411351, 0.0907275367334559, 0.0792988642528368, 0.3660039272583627, 0.4408055139171788, 0.5176444197425702, 0.0021128790241698, 0.3806950341555851, 0.9637638158450408, 0.638087146446, 0.8312163118827613, 0.6814983712270968, 0.7999684249961287, 0.3195893564719733, 0.0664412502267118, 0.9842644225981664, 0.9668553623276086, 0.1014421937629744, 0.2911299541439646]",-18712.074606175396,26.445111391649775
27.29638957768272,3.6463568639899533,0.6765713815840867,"[0.1620445932242493, 0.8102888115862126, 0.2585844771259034, 0.1255855676135198, 0.4060954483001364, 0.3228548425745238, 0.8367137231760113, 0.3751244681119178, 0.9529268507961856, 0.7190803570793418, 0.5733904106012251, 0.3364993996180947, 0.6430411280530484, 0.1956476310247, 0.4877517543552604, 0.8918165217476518, 0.7110926378158645, 0.911137944752996, 0.7887849559815782, 0.4573319651931235, 0.8856438474406444, 0.805901197267644, 0.5077609916284688, 0.7276767413458537, 0.2967716528348006, 0.4779081596446997, 0.4650400388636304, 0.1422215020446598, 0.908995128386144, 0.6981141501494533, 0.6584956103593902, 0.8142155618437137]",-18712.074606175396,26.445111391649775
27.377453801896053,3.6463286898515976,0.9840320525453045,"[0.8684660741305239, 0.6617544297698159, 0.9406726744056206, 0.3853912460001678, 0.4749205525397695, 0.8606107189704495, 0.5205176120820526, 0.6189941634524256, 0.0961729956379207, 0.8030702167590321, 0.3040206249433323, 0.7760773134673674, 0.7622558842459274, 0.4461078550409914, 0.4176563326787156, 0.0897046711294399, 0.1161215157372758, 0.9280063979243688, 0.2253522687658267, 0.2680398045825394, 0.6160030902370351, 0.3067276525661728, 0.2340960077991778, 0.0069903509720221, 0.8289277203238643, 0.4308223523592179, 0.7537424004462401, 0.2886605221308747, 0.8385235240226219, 0.4153077513970838, 0.2109532360047409, 0.4786963815072805]",-18712.074606175396,26.445111391649775
27.307546181036273,3.6463777190593825,1.2192581785071936,"[0.5574964515918005, 0.9477649662645876, 0.7232824478350551, 0.5353452938508939, 0.4268597717800042, 0.5876138836975778, 0.7597214486073348, 0.9584087965950708, 0.4337951340465422, 0.92613995606771, 0.0638199391214818, 0.822045662866068, 0.0278744494067971, 0.6626724761166799, 0.2550189284251421, 0.5430456723931564, 0.1308284053158148, 0.1075844262067723, 0.11279356756222, 0.6958475665935454, 0.91208444285692, 0.6704219886862539, 0.467241784483046, 0.4574596422818593, 0.0219707375592349, 0.7008861031734552, 0.5514601233800819, 0.6960294661706544, 0.4631228773088601, 0.2316445206468055, 0.4524572420119783, 0.9429449241360208]",-18712.074606175396,26.445111391649775
27.302351830720077,3.646361754341433,0.6558869970755894,"[0.9968862717310104, 0.1898943831423455, 0.4193636476345423, 0.3765610345715212, 0.2233057314406548, 0.8539845235571768, 0.9662959029938926, 0.9124547115435468, 0.6653982052107381, 0.5551385762387048, 0.2646522720416454, 0.1926727488061277, 0.003919317271097, 0.6019630134942008, 0.6912238330289784, 0.9363173367665582, 0.9554790896287556, 0.1859690531687567, 0.2621296124962186, 0.4221136657142449, 0.3580257673442095, 0.5488031713556158, 0.2107936723409112, 0.67811070317928, 0.7707344566293236, 0.2764303352209366, 0.2612920288785962, 0.0948185655729804, 0.6403506763221549, 0.8471924232788629, 0.9661840299626856, 0.160247639442662]",-18712.074606175396,26.445111391649775
27.310212580835376,3.6463779347840943,1.0186702681470416,"[0.5211423104193491, 0.1645839065222588, 0.7931995307563688, 0.6013740796446361, 0.0008986492070104, 0.65613225816655, 0.6135079014267135, 0.6293230459918856, 0.0759502176268106, 0.7010252244905121, 0.7283201914530198, 0.2427713427375898, 0.7327970237837675, 0.5574865695777068, 0.0632990424351469, 0.821864388259228, 0.2321876238551443, 0.842548867630255, 0.9713560989354938, 0.352489824593969, 0.1796235354629668, 0.6496995371281648, 0.2667673269039916, 0.4831240541119802, 0.3726416751736152, 0.875562530893542, 0.8852498803240764, 0.0872521137326949, 0.6264766204981425, 0.6055267396742477, 0.9785551457016112, 0.7300694106368559]",-18712.074606175396,26.445111391649775
27.30756570323993,3.6463806754693913,1.1274490445547019,"[0.6150776832718685, 0.1032985792322113, 0.2299214603804067, 0.379340278979993, 0.5940626370151671, 0.3555728824635247, 0.4344907184743665, 0.996704107605171, 0.0240353758075374, 0.9216275467661056, 0.4669723348116529, 0.3374499476867645, 0.7891276717985378, 0.4979713920884047, 0.7826226373718682, 0.2477420057040931, 0.8915138859172914, 0.7717260277880136, 0.7842722082404602, 0.9313453724946752, 0.5220102094156236, 0.1331397396417693, 0.2424173909654814, 0.9170835055206796, 0.7539421331001481, 0.7467049097219812, 0.9030666245931576, 0.0311225019384807, 0.5771810920883929, 0.3004224486755005, 0.181547888808414, 0.0321569274031498]",-18712.074606175396,26.445111391649775
27.31142334545418,3.646382939804474,0.7482177738604114,"[0.6136520399814768, 0.8948938518304722, 0.6614930343445838, 0.7414778640934533, 0.4197221610151061, 0.7245688864694358, 0.0482065252559747, 0.3054801150648644, 0.6064225698836739, 0.311743533102059, 0.5045693195351647, 0.0790194004691158, 0.4787488979968955, 0.1975155759939917, 0.1810849871985105, 0.1827557301268675, 0.620635406858363, 0.058555985518184, 0.792850551646634, 0.1520324804611819, 0.8360941015971605, 0.916908092322297, 0.9600328288822404, 0.4915684668753183, 0.8814592659552626, 0.1883006576097221, 0.9408172890226412, 0.67169586912635, 0.204244036901812, 0.8322161246584084, 0.9128866695860764, 0.4353008720042709]",-18712.074606175396,26.445111391649775
27.3109720289678,3.6463900155679716,1.0944053662826705,"[0.1697580113368745, 0.6993905412015579, 0.9009126611154784, 0.2632305042435702, 0.049817832223785, 0.838312057889324, 0.2271472649510094, 0.5861797832689934, 0.3664612206593227, 0.90743569553718, 0.5441738129310257, 0.3534455351801341, 0.2198639171039208, 0.8800862739985356, 0.0127741116677233, 0.2048886426126761, 0.3989405506708458, 0.785140600510234, 0.8592058501233252, 0.0841145774967399, 0.925231715787861, 0.7867664165792511, 0.7979856057752569, 0.3158078998683095, 0.4181011873041118, 0.6714551677491408, 0.4556576440276811, 0.929564452208416, 0.5229495510450723, 0.0246629308947828, 0.8094659735010283, 0.9895928155465116]",-18712.074606175396,26.445111391649775
27.312492177118987,3.6463896833027714,1.01689722536567,"[0.9868236560209044, 0.2283386966744218, 0.0625159109510611, 0.6161648840494538, 0.9683074292915788, 0.1463907424473471, 0.8925387120166022, 0.1036049537854123, 0.7783285511548309, 0.9708246493997308, 0.7256863235309904, 0.9499466959972396, 0.7862903268840763, 0.0853458223827013, 0.6722479874848771, 0.5701843779545686, 0.8552241678902205, 0.8198066553866004, 0.5578075190243778, 0.1458180662589291, 0.4869607238766626, 0.349875323212419, 0.2599753479133601, 0.0441762803346306, 0.857335097492479, 0.4360888627642457, 0.3361456674959407, 0.1321310093241941, 0.3043971929468984, 0.157651733915347, 0.9676837865537312, 0.6052018769132133]",-18712.074606175396,26.445111391649775
27.317812361826462,3.6463754227717065,0.5820931839473484,"[0.8929285712381576, 0.7457796398853339, 0.3883837109730166, 0.8689223500782097, 0.9184752526895658, 0.2947943166301652, 0.1044477238341631, 0.7960176055979291, 0.8677356847876482, 0.8616183101492102, 0.4300189051634588, 0.1751689291240223, 0.8993791379001116, 0.5590733103188741, 0.3037152767964673, 0.4140350518759504, 0.6287157241364449, 0.8627583148653678, 0.3855116586629708, 0.5776510615130942, 0.9301998536162668, 0.8400775633234234, 0.2172150000516662, 0.7861185745229363, 0.8907550063021955, 0.7851586827945595, 0.702782325875662, 0.1982804699121979, 0.2934328373157536, 0.5457889284585273, 0.9018423159853756, 0.427784844851013]",-18712.074606175396,26.445111391649775
27.30040250977942,3.6463664361430372,0.6449204460939075,"[0.4109703848158076, 0.9449457101791487, 0.5505164596956593, 0.3340723586473924, 0.1905874751079118, 0.1014517917041685, 0.1333864419694922, 0.023224492027363, 0.9559904121862052, 0.2525953858757657, 0.1428577535403121, 0.5725892580034037, 0.3186924952509927, 0.7575390347727193, 0.9577258119874849, 0.6815193802752721, 0.9305753965108866, 0.6060763588878753, 0.8657364537169566, 0.7228287130706161, 0.1373968046991464, 0.7436973174565, 0.8053853304757551, 0.3540929842263957, 0.5073547105541535, 0.3086276241229335, 0.1003470305695184, 0.8263826560290852, 0.0054013008850615, 0.2240521102706254, 0.8516021084630259, 0.1077773212591479]",-18712.074606175396,26.445111391649775
27.305607199848254,3.6463124933536304,0.9165234378903229,"[0.9037733413511878, 0.3347489301310736, 0.7929168556457226, 0.6838941458592567, 0.8647778574059517, 0.5941497876117857, 0.6063904738407904, 0.3704786653163963, 0.3835417002157351, 0.1290795857683561, 0.9866305750946628, 0.1938978966092968, 0.568930926013876, 0.6141922047793924, 0.9193037448041363, 0.8463775920496138, 0.9293443954224412, 0.0347839528622254, 0.4403240084881523, 0.5964244427198796, 0.2163660811460615, 0.4198989330420301, 0.8890452234580795, 0.4138157795949075, 0.6701954563837768, 0.6385719063954987, 0.8097900779410255, 0.2257867799153732, 0.5935633398551264, 0.6751091581242525, 0.6480333612466365, 0.4468392555250478]",-18712.074606175396,26.445111391649775
27.371954802120676,3.646063474112808,0.8397383145335702,"[0.7233013532846564, 0.3751816798495266, 0.1210873151680345, 0.016941975244568, 0.7816932479427778, 0.6817439769805217, 0.5014755348226816, 0.6492326130071839, 0.9743043299180404, 0.5528582210542715, 0.0413807418864633, 0.2103871650944271, 0.7104472621369248, 0.2764289338279234, 0.096673658845857, 0.0734604826347743, 0.5198287461514327, 0.3898251389373085, 0.407466235349373, 0.6321562767259007, 0.3711663003075894, 0.2949571692307239, 0.6470681623226311, 0.0112256516335176, 0.0285327067246859, 0.6635310262886565, 0.564971056631336, 0.5093510832597915, 0.2852362188862055, 0.5708151931394988, 0.609417142079292, 0.3981986698843799]",-18712.074606175396,26.445111391649775
27.30839076268463,3.6463885150437707,1.1790180777184107,"[0.0812935180618262, 0.3674474532064024, 0.3389382904638343, 0.0903910111960571, 0.4526224722229737, 0.2083810777180484, 0.9492250271665068, 0.9506295749618352, 0.7659402827490074, 0.8869424815664948, 0.0386691070071168, 0.1337889919331292, 0.7371431911671339, 0.8287456133813298, 0.961595901572462, 0.346111870585476, 0.9216899196326752, 0.5110571626710687, 0.80563677195219, 0.6996010596735692, 0.0190738119798223, 0.8972345938107552, 0.6737316392709787, 0.021619347247151, 0.6401892262742493, 0.1096417192372081, 0.1315257400471698, 0.4218670972405505, 0.2780676180717329, 0.8473727916472159, 0.1266986242635664, 0.4118976311212]",-18712.074606175396,26.445111391649775
27.30672285486129,3.646339864218894,0.5582891608201386,"[0.2596066751279595, 0.5028919048768511, 0.3287557821183431, 0.7348854628196629, 0.2097012556219082, 0.7332679250714047, 0.7078671005075545, 0.1547132719219382, 0.4253492600456557, 0.2882634575778374, 0.709255152424182, 0.917333299926673, 0.0349532621800544, 0.3266353801571503, 0.1760624401690342, 0.8829639034401218, 0.3584292493729644, 0.7663134953295023, 0.2729472614312044, 0.2068222628821322, 0.9947919073271586, 0.2426425755155694, 0.7159500847264969, 0.2123702673806655, 0.0789615503018582, 0.2756191575893114, 0.840143276852417, 0.3427987680862318, 0.3577501610243144, 0.8660757853525117, 0.5681806588425915, 0.642803451282974]",-18712.074606175396,26.445111391649775
27.312507704866313,3.6463543212162484,0.782258851371782,"[0.2259085229604842, 0.6589497830932072, 0.7016281705718802, 0.5119672642924286, 0.9300893820390654, 0.744476524795479, 0.3179729907260536, 0.2302737648495993, 0.3265009692958201, 0.2652677543765016, 0.7170006203022209, 0.4325630152703831, 0.8715341799725157, 0.1082229565642187, 0.1932052281490165, 0.983595604007308, 0.1075206651469246, 0.7194622336511658, 0.8220777561892048, 0.7120493906742165, 0.2295663968301736, 0.0221188612580906, 0.721600160433022, 0.4391407240786827, 0.0573801870531153, 0.7883670569662619, 0.1479514873378505, 0.5022902583301844, 0.0723964209240849, 0.6600117800432779, 0.6636660135200819, 0.2683222588504118]",-18712.074606175396,26.445111391649775
27.30953864949604,3.646376610560275,1.0918131875322812,"[0.6631462160448379, 0.6811768435531744, 0.2977815558129783, 0.971925528301362, 0.6477033662681669, 0.0973393875650639, 0.1204723649145897, 0.1670396091967512, 0.44475947572781, 0.7518705889908056, 0.955400997273982, 0.2494875053932431, 0.7986245548508192, 0.1592004062063199, 0.3938798229588124, 0.4902693564788985, 0.8500827574058483, 0.758095019872124, 0.1336686731383177, 0.8040551352668945, 0.5827288693945268, 0.6617075035752176, 0.4012911491234294, 0.6795094978989306, 0.2515638567934198, 0.852310943550284, 0.8853235839605716, 0.0521138076449036, 0.7623771211551386, 0.5904997776027168, 0.1502030206366026, 0.7551493743149016]",-18712.074606175396,26.445111391649775
27.313367057510646,3.646391549069923,0.9371118383099842,"[0.7800124171489129, 0.1162260800149854, 0.139006517971783, 0.0269050550800096, 0.9396349726451272, 0.021252340035835, 0.1347341727346289, 0.0629265913725794, 0.1591339331528644, 0.2120746204210779, 0.8646983024213092, 0.8859095437295325, 0.0258052547904137, 0.4573684243605792, 0.6018603969130236, 0.9007055579383819, 0.9158548928008526, 0.7719530659442297, 0.1823209558423932, 0.0562702033224522, 0.1330883577433138, 0.9710410466286336, 0.4432732400757364, 0.9878220248614636, 0.3213145276174249, 0.336828426361573, 0.4265373862196742, 0.093981017221661, 0.608385962469628, 0.8103388779041203, 0.2676537303265101, 0.7351308716118874]",-18712.074606175396,26.445111391649775
27.297940852452722,3.646374404893734,0.9173287219659843,"[0.1366274865193388, 0.4594477453421716, 0.0832062480082473, 0.4708914449642806, 0.4879882030991381, 0.0243203998888829, 0.9177338720620846, 0.8585498216900911, 0.4112921536351297, 0.2538041159900741, 0.0178514649299976, 0.6453278808109669, 0.8621182157930333, 0.5863444934918375, 0.9100281580255288, 0.2271969304959612, 0.950457049813831, 0.562683713170984, 0.9976846529587678, 0.612664385910117, 0.2562687173489258, 0.8475534577826318, 0.1485952142318494, 0.1895673224066991, 0.8686186500630573, 0.7422931401341326, 0.4374233138288974, 0.2475240629717464, 0.9206893629596702, 0.2322551045771978, 0.6425796425769821, 0.224660908396466]",-18712.074606175396,26.445111391649775
27.31577357093255,3.646358234812484,0.6396717303361369,"[0.346809097576462, 0.8931175735569078, 0.5926501587765874, 0.6789978611176081, 0.2290207117214502, 0.1549032501597909, 0.7841066852348751, 0.7976167423378695, 0.5036276911527912, 0.4796308695981252, 0.7985976773479222, 0.7875532609469916, 0.0486916230006384, 0.1533370994005108, 0.206440046610122, 0.2553218914116382, 0.5393296494614889, 0.1696705568041739, 0.120771737899943, 0.5858718105371762, 0.6193124428727788, 0.25943129892044, 0.3679872944002992, 0.4292374704671863, 0.3653470546881664, 0.7468248626313359, 0.2490287856351944, 0.0756486258604956, 0.3531543423321666, 0.1236021357780647, 0.0404490906262994, 0.7751661235512397]",-18712.074606175396,26.445111391649775
27.32626813019717,3.6463784441468023,0.8966355485469478,"[0.9851760775813276, 0.7390711002923307, 0.7810023798394715, 0.0780646002370403, 0.7529462274639516, 0.3537956407450617, 0.4983422791542368, 0.1103181508443473, 0.3150660621328272, 0.5843518029736585, 0.889393438989475, 0.9429011938850276, 0.3006080034291518, 0.1911180472460867, 0.9463555726140128, 0.3180919536096764, 0.0309609793797137, 0.394169538003815, 0.2310148981205055, 0.6132056874080025, 0.5400850446977261, 0.6792857109552606, 0.1401353040456944, 0.245885258968088, 0.7333637975395648, 0.5886211083948851, 0.3832944142495223, 0.4796587653796053, 0.7554094429600058, 0.0754335573768656, 0.5977527356071239, 0.9946096223855992]",-18712.074606175396,26.445111391649775
27.32117497126411,3.6463833074404364,0.8475261869251959,"[0.8629345904680714, 0.7611750526172887, 0.4008060334322939, 0.8419881600060063, 0.1678249535471531, 0.5605761797838772, 0.956831121605876, 0.2422111994334753, 0.9307722376323916, 0.4938572412464478, 0.288996806267408, 0.0620444333614678, 0.1763757811456428, 0.3600423015624661, 0.1490000004001453, 0.9132712907962848, 0.1594051618961321, 0.1936358396215131, 0.3372163142851819, 0.1302135251887882, 0.9756760664856802, 0.6126457555809925, 0.247714381130232, 0.6669318109874536, 0.0358602363607909, 0.3333578481105509, 0.3665143556861194, 0.5132748716011227, 0.0830722278487953, 0.4051767992596107, 0.4903993162011105, 0.1112485197313129]",-18712.074606175396,26.445111391649775
27.323267779640574,3.6463841332644225,0.7456275055393794,"[0.8314586896328787, 0.5459248776270589, 0.950151823402376, 0.1757276746191246, 0.3273105056233781, 0.2775023310007701, 0.2850670216244524, 0.1733817950777502, 0.1760707938102834, 0.928086837017019, 0.6058057286005275, 0.8419545326031678, 0.8635003785908559, 0.969961297511606, 0.0350110242246687, 0.0973590264964861, 0.5641688419011294, 0.0148328453907275, 0.3895308897783073, 0.3053073258599121, 0.996971364392842, 0.7895464409704064, 0.4865462811678149, 0.2282498264626966, 0.6711246217479324, 0.0790366438456825, 0.5862054765659774, 0.5433267157232056, 0.0417818953351297, 0.3877166108494062, 0.8281636171565767, 0.1422761661111301]",-18712.074606175396,26.445111391649775
27.30929852751629,3.6463849670606443,0.8142732669057778,"[0.8512220068883671, 0.2032248201968306, 0.3393433539681113, 0.1460529499338989, 0.1595069686584904, 0.0250522050146361, 0.1494657327728297, 0.4010503164364203, 0.0148308398926999, 0.6440992955928551, 0.2999979182559589, 0.5331055547435423, 0.2389190118750701, 0.3614892230750892, 0.8659121225532151, 0.2177570344925475, 0.5903765499665292, 0.3083724665943562, 0.1209818994748593, 0.0469273031629661, 0.4361233548834493, 0.0181360829545888, 0.0229756587992552, 0.8080864972472611, 0.9576526950447982, 0.6752601119499709, 0.4705595234482879, 0.434111561073103, 0.7447839624628643, 0.6625992839588913, 0.2626347551967787, 0.7962415406135808]",-18712.074606175396,26.445111391649775
27.318276995172795,3.6463802442981508,0.9700828573856155,"[0.8235684379161652, 0.8831930789413867, 0.957295545595021, 0.5054851822949755, 0.8362643341713579, 0.2308449659448749, 0.9347465737790698, 0.5286791417238511, 0.9402248655378764, 0.4275569100882032, 0.6449011786406362, 0.7129721141072572, 0.0531646769821878, 0.1769185170381227, 0.2070870916560208, 0.1300423023449472, 0.8316388718300796, 0.3073790833967857, 0.0633107846354076, 0.7825785703983018, 0.245650277455675, 0.4567216282791306, 0.4205121885259599, 0.4808004858572972, 0.5561179931953802, 0.8807692977175621, 0.3940727890848316, 0.4320368263578377, 0.1456119353273459, 0.0844122065962508, 0.7442385635293333, 0.2332737950141262]",-18712.074606175396,26.445111391649775
27.305278241416612,3.6463810884631784,0.7488434182992731,"[0.1572823368921135, 0.7221866361004984, 0.0850200086525116, 0.1150360431593531, 0.2272436136897739, 0.5874214379417135, 0.0906062712560206, 0.952080979491392, 0.9238680594953662, 0.6476303875549323, 0.1639925351007283, 0.7292428498349538, 0.6217048739215885, 0.8129494244343235, 0.0949042177221583, 0.9513374330854456, 0.181024536417106, 0.5448876673335241, 0.3568411584737205, 0.4035362825185115, 0.1012513950084665, 0.8435896786056064, 0.0272754409871235, 0.6918455060907442, 0.3990893840897777, 0.0778358182527348, 0.1452115926758326, 0.6149976223534954, 0.9465709395318695, 0.8827970530286268, 0.426327996416404, 0.0706819425525309]",-18712.074606175396,26.445111391649775
27.317146194152308,3.64638100217812,0.6290836735793895,"[0.2446461367279843, 0.8702373088910554, 0.5945727225281717, 0.3791825963538898, 0.6486396483605466, 0.6523474051913111, 0.0760473963456156, 0.0703058740964257, 0.2695572913971321, 0.7939431087219336, 0.014998740477366, 0.5512700208002198, 0.038063873776144, 0.7963847691688788, 0.2517949100442639, 0.7204744800764794, 0.1745807152576805, 0.6360238794406895, 0.4159566013366046, 0.0420341815120681, 0.3194039712946869, 0.1780500218779923, 0.4336131228305217, 0.6403813397378955, 0.2137581843737961, 0.6061481431611382, 0.6119673531757361, 0.1335161197042075, 0.6808432855091272, 0.5481006882361626, 0.103891608363336, 0.7307914855838082]",-18712.074606175396,26.445111391649775
27.318035075787478,3.6463786706887156,0.8348875886813744,"[0.7858700706958146, 0.4703160254562863, 0.8834056015552026, 0.0773647930022828, 0.2968330103059571, 0.5552346644230824, 0.1981993067707482, 0.1104546808659281, 0.994459574437308, 0.8456545982079141, 0.5710991625664132, 0.2169571242269173, 0.359759376839948, 0.1503274024968999, 0.4790549918275572, 0.169904530637232, 0.1318893680102738, 0.1832876317838888, 0.6727076049545723, 0.0544374419471618, 0.5648252720551138, 0.0090096564283405, 0.6487312928095643, 0.8702470688069931, 0.2288501854821309, 0.6375221546699613, 0.5695534809488791, 0.5388881080309613, 0.9213416382560872, 0.0824797771013125, 0.4282468721814674, 0.0450424179039672]",-18712.074606175396,26.445111391649775
27.315541847534544,3.646386488172612,0.7108761495043655,"[0.380511039311083, 0.7029018154064802, 0.541680961993604, 0.9219189129286895, 0.5067048070229022, 0.9155941719977856, 0.156312960411395, 0.7506098885638003, 0.7250996064072228, 0.7239866137623397, 0.666819475220279, 0.2253748398343978, 0.1447501675881092, 0.4463273765610367, 0.8761044585411759, 0.1669168335589471, 0.4667353464549748, 0.919507148204871, 0.0293024499125058, 0.2190398364821591, 0.9769364832702312, 0.0360055615347161, 0.5226737803735686, 0.775233326217719, 0.0944200596042458, 0.6686999962697887, 0.2380517523635932, 0.8890763308183223, 0.5688854538844849, 0.2633975544967529, 0.0976947538537284, 0.593414473453885]",-18712.074606175396,26.445111391649775
27.315902994517575,3.6463899626541347,0.7443244012132174,"[0.788165808118108, 0.793315867991828, 0.0469058428152199, 0.6351915348207926, 0.0573861423671113, 0.8557959192202063, 0.1446214576511236, 0.7455689856273123, 0.0860728724226754, 0.2808121371172919, 0.6327960504542883, 0.6107499288360289, 0.0838476058246009, 0.1074322509186472, 0.8089065946789331, 0.4380280080170425, 0.1005920511508109, 0.1671594072567106, 0.3808893376690528, 0.3539383319350266, 0.0518428250938834, 0.6380116272562313, 0.3109995669362148, 0.5581894958878144, 0.2823127112020713, 0.3696523760327872, 0.927342239551338, 0.9533970833116648, 0.2545848860936732, 0.5723804111823491, 0.8264828754988459, 0.0680422755730407]",-18712.074606175396,26.445111391649775
27.32423956879774,3.646265758824636,0.6673062134070851,"[0.1244260283382937, 0.4666118427363159, 0.7693153980957158, 0.1546465912914954, 0.5197248766927622, 0.0937589094761103, 0.0734061585767906, 0.0141867610133223, 0.4718615045885833, 0.7401190928518661, 0.5752416180497927, 0.484641014519437, 0.5605869013664972, 0.4781021733553855, 0.4023642737658109, 0.2090041909282299, 0.8611970578066049, 0.8410401491008607, 0.5386948357301669, 0.1852082602075678, 0.8159636039035337, 0.6692734701795477, 0.7015130954158235, 0.4737973539580573, 0.245853199372743, 0.1608327895861284, 0.1104615761576668, 0.4242867521594822, 0.0117211013133308, 0.5430243583608468, 0.886879583665061, 0.1984522063247692]",-18712.074606175396,26.445111391649775
